qid,quantile,value,DOA,created_time,published_time,resolve_time,target_end_date,location
9339,0.8,166.0379150219898,2022-01-22,2022-01-11T19:51:59.900020Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Vermont
9339,0.85,194.562977344196,2022-01-22,2022-01-11T19:51:59.900020Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Vermont
9339,0.9,231.72442259248615,2022-01-22,2022-01-11T19:51:59.900020Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Vermont
9339,0.95,289.3855291967626,2022-01-22,2022-01-11T19:51:59.900020Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Vermont
9339,0.975,332.94857669241196,2022-01-22,2022-01-11T19:51:59.900020Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Vermont
9339,0.99,369.28113802894626,2022-01-22,2022-01-11T19:51:59.900020Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Vermont
9340,0.01,1.5580902799589889,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.025,2.3952256998974715,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.05,4.134767744543122,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.1,14.422216260693661,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.15,44.62298202029699,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.2,61.121229921565735,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.25,77.07827387492797,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.3,92.1853104138675,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.35,105.02920210837586,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.4,118.32071145787741,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.45,130.29657266299157,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.5,141.1266885589183,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.55,151.19149807182956,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.6,160.65207821877482,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.65,169.30804723034674,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.7,177.7074126452612,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.75,186.81750672276902,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.8,197.38481701875136,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.85,210.64524935143177,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.9,229.26176884325966,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.95,260.7990671244812,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.975,291.2607329736449,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9340,0.99,329.8797452290495,2022-01-22,2022-01-11T20:58:44.741661Z,2022-01-12T16:00:00Z,2022-01-23T23:00:00Z,2022-01-22,Wyoming
9341,0.01,1.3524517424382452,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.025,1.8811293560931106,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.05,2.7622587121862208,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.1,5.092819723319613,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.15,10.461693217825024,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.2,30.875863208046283,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.25,46.05805525030684,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.3,57.380502694858954,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.35,75.02941481177851,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.4,92.3865340482454,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.45,110.97121040176567,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.5,133.87776905127265,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.55,151.67053804845614,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.6,165.91337016881764,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.65,177.8978339395358,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.7,188.64937448486037,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.75,199.0175211114081,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.8,209.81161536786536,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.85,222.08576794096226,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.9,237.52072700274417,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.95,263.04065358604515,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.975,291.1381785173777,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9341,0.99,330.9890405673607,2022-01-22,2022-01-11T21:00:23.450938Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Wyoming
9342,0.01,1.2891146262048954,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.025,1.722786565510737,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.05,2.4455731310204727,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.1,4.27882956594372,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.15,7.632781821428067,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.2,44.807872558908784,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.25,54.09236270939428,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.3,77.56305560748564,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.35,97.64404426985895,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.4,124.36797453927078,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.45,142.82765022528037,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.5,156.3665684310099,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.55,167.46421808208223,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.6,177.3592822375731,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.65,186.74195296675254,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.7,196.0799977249213,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.75,205.75638711889505,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.8,216.18574467359866,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.85,228.10333828343326,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.9,243.79792197661925,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.95,271.3313086067009,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.975,300.0028340330661,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
9342,0.99,335.7922120359237,2022-01-22,2022-01-11T21:01:35.175497Z,2022-01-12T16:00:00Z,2022-02-20T23:00:00Z,2022-02-19,Wyoming
