qid,DOA,interval,densityValue,created_time,published_time,resolve_time,target_end_date,location_name,b,exponent
9329,2022-01-24,10.601002808336222,0.02787,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,10.923385218156481,0.0296,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,11.255571456920148,0.03148,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,11.59785966453506,0.03352,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,11.950557047509982,0.03573,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,12.313980154675008,0.03812,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,12.688455161286768,0.04072,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,13.074318161773412,0.04354,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,13.471915471382161,0.0466,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,13.88160393700013,0.04991,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,14.303751257427336,0.05351,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,14.738736313389484,0.05741,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,15.186949507586496,0.06164,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,15.64879311508222,0.06623,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,16.124681644349643,0.07121,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,16.615042209295645,0.0766,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,17.120314912599333,0.08245,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,17.640953240707816,0.0888,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,18.177424470844056,0.09568,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,18.730210090392077,0.10314,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,19.299806229035877,0.11124,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,19.88672410403992,0.12001,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,20.491490479070926,0.12953,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,21.11464813697259,0.13985,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,21.756756366917713,0.15104,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,22.418391466374878,0.16318,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,23.1001472583402,0.17634,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,23.802635624298414,0.19061,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,24.52648705339159,0.20608,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,25.272351208288335,0.22284,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,26.0408975082615,0.24101,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,26.83281572999747,0.26069,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,27.648816626676528,0.282,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,28.48963256587968,0.30507,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,29.35601818689467,0.33003,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,30.248751078011004,0.35703,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,31.168632474411925,0.38621,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,32.11648797728957,0.41772,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,33.093168294828985,0.45173,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,34.099550005725696,0.4884,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,35.13653634592247,0.52789,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,36.20505801927097,0.57038,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,37.30607403284627,0.61604,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,38.44057255766362,0.66504,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,39.60957181557015,0.71756,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,40.81412099310746,0.77376,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,42.05530118316523,0.83382,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,43.334226355271035,0.89788,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,44.652044355387325,0.9661,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,46.00993793611266,1.03863,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,47.40912581821193,1.1156,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,48.850863784428526,1.19713,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,50.33644580655958,1.28333,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,51.86720520680659,1.37428,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,53.444515854443,1.47004,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,55.06979339887339,1.57066,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,56.74449654019055,1.67619,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,58.47012833837087,1.78678,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,60.248237562283265,1.90233,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,62.08042007972199,2.02263,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,63.968320289711244,2.14743,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,65.91363259836706,2.27634,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,67.91810293964073,2.4089,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,69.98353034230908,2.54454,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,72.11176854461777,2.68256,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,74.30472765802668,2.82218,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,76.56437588155097,2.96249,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,78.89274126823574,3.10247,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,81.2919135453509,3.241,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,83.76404598993834,3.3769,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,86.31135736139615,3.5089,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,88.93613389283371,3.63569,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,91.64073134298465,3.75592,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,94.42757711051999,3.86823,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,97.29917241265875,3.97129,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,100.25809453003086,4.06376,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,103.30699911980815,4.1445,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,106.44862259917876,4.2126,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,109.68578460130419,4.26719,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,113.02139050596332,4.30747,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,116.45843404715517,4.33257,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,119.99999999999997,4.34165,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,123.6492669493503,4.33346,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,127.4095101425974,4.30722,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,131.2841044292332,4.26321,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,135.27652728980533,4.20165,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,139.39036195698506,4.1229,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,143.6293006315484,4.02768,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,147.99714779615684,3.91663,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,152.49782362991203,3.78787,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,157.13536752674946,3.64303,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,161.91394172082764,3.48524,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,166.83783502216798,3.3181,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,171.91146666589765,3.14527,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,177.1393902785493,2.97021,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,182.52629796497902,2.79594,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,188.0770245195696,2.62494,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,193.79655176549787,2.45907,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,199.69001302596362,2.29965,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,205.76269773138847,2.14755,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,212.02005616672434,2.00323,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,218.46770436312957,1.8669,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,225.11142913840297,1.73854,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,231.95719329070107,1.61799,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,239.0111409501996,1.50501,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,246.2796030935002,1.39927,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,253.7691032257353,1.30045,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,261.48636323546816,1.20819,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,269.4383094276433,1.12212,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,277.6320787400025,1.0419,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,286.0750251485468,0.96717,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,294.77472626778973,0.89761,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,303.7389901517299,0.83289,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,312.97586230164444,0.7727,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,322.4936328869929,0.71676,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,332.30084418591287,0.66478,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,342.40629825198675,0.61651,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,352.8190648141564,0.5717,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,363.54848941688135,0.53011,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,374.6042018078415,0.49152,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,385.9961245807175,0.45573,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,397.73448208079844,0.42255,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,409.8298095814183,0.39178,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,422.2929627394517,0.36326,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,435.1351273383542,0.33684,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,448.36782932749753,0.31235,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,462.00294516680407,0.28967,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,476.05271248596796,0.26866,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,490.52974106783154,0.2492,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,505.44702416576655,0.23118,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,520.81795016523,0.21449,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,536.6563145999496,0.19904,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,552.9763325335307,0.18473,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,569.7926513175933,0.17149,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,587.1203637378932,0.15922,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,604.9750215602201,0.14787,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,623.3726494882385,0.13736,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,642.3297595457915,0.12762,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,661.8633658965798,0.11862,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,681.9910001145138,0.11028,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,702.7307269184494,0.10256,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,724.1011603854195,0.09541,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,746.1214806569255,0.0888,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,768.8114511532726,0.08268,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,792.1914363114033,0.07701,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,816.282419862149,0.07176,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,841.1060236633043,0.06691,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
9329,2022-01-24,866.6845271054208,0.06241,2022-01-11T19:15:15.261692Z,2022-01-12T16:00:00Z,2022-02-06T23:00:00Z,2022-02-05,Florida,6.0,5.991464547107982
